,kfold,strat,unstrat
0,2,0.6329230769230769,0.6250769230769231
1,3,0.6684615384615384,0.6542307692307692
2,4,0.6863846153846155,0.6843846153846154
3,5,0.7063846153846154,0.7040769230769229
4,6,0.722076923076923,0.7128461538461538
5,7,0.7359230769230771,0.7246923076923077
6,8,0.7478461538461539,0.7282307692307692
7,9,0.7633076923076921,0.7406923076923076
