,kfold,strat,unstrat
0,2,0.6519230769230769,0.6459230769230769
1,3,0.6696153846153846,0.6613076923076923
2,4,0.673,0.668076923076923
3,5,0.6764615384615384,0.6740769230769232
4,6,0.6794615384615385,0.6736923076923078
5,7,0.6755384615384615,0.6779230769230769
6,8,0.6796153846153845,0.6734615384615383
7,9,0.6816923076923078,0.675076923076923
