,kfold,strat,unstrat
0,2,0.003802307692307693,0.0039546153846153845
1,3,0.0035753846153846153,0.0036107692307692308
2,4,0.004057692307692307,0.003989230769230769
3,5,0.004003076923076923,0.0038684615384615385
4,6,0.004267692307692307,0.00429
5,7,0.0037676923076923074,0.004590769230769231
6,8,0.004228461538461538,0.004610769230769232
7,9,0.004556923076923077,0.004466153846153847
