,kfold,strat,unstrat
0,2,0.0033361538461538468,0.0036938461538461543
1,3,0.004234615384615384,0.004974615384615385
2,4,0.004799230769230769,0.005093076923076922
3,5,0.005946153846153847,0.0056146153846153846
4,6,0.005849230769230769,0.00612923076923077
5,7,0.005913076923076924,0.006482307692307692
6,8,0.007191538461538461,0.006767692307692308
7,9,0.00699,0.00784153846153846
