,kfold,strat,unstrat
0,2,0.0018146153846153848,0.0020653846153846156
1,3,0.0020015384615384617,0.00184
2,4,0.002114615384615385,0.0021276923076923074
3,5,0.002425384615384615,0.0025507692307692306
4,6,0.0027615384615384615,0.002995384615384615
5,7,0.00302076923076923,0.003299230769230769
6,8,0.0034038461538461536,0.004152307692307692
7,9,0.004036923076923076,0.004491538461538461
