stratified,Default,Accuracy,0.00192,0.00155,0.00234,0.00179,0.00257,0.00365,0.00341,0.00284
stratified,Default,Precision,0.00184,0.00145,0.00230,0.00149,0.00222,0.00269,0.00262,0.00231
stratified,Default,Recall,0.00180,0.00164,0.00236,0.00200,0.00270,0.00379,0.00378,0.00311
stratified,Default,F1,0.00196,0.00167,0.00242,0.00194,0.00261,0.00378,0.00370,0.00291
stratified,C001,Accuracy,0.00199,0.00135,0.00208,0.00231,0.00289,0.00271,0.00331,0.00414
stratified,C001,Precision,0.00145,0.00112,0.00183,0.00183,0.00256,0.00251,0.00286,0.00333
stratified,C001,Recall,0.00264,0.00133,0.00204,0.00263,0.00282,0.00278,0.00329,0.00409
stratified,C001,F1,0.00239,0.00135,0.00200,0.00257,0.00292,0.00275,0.00321,0.00429
stratified,C01,Accuracy,0.00158,0.00166,0.00184,0.00255,0.00287,0.00375,0.00284,0.00543
stratified,C01,Precision,0.00163,0.00150,0.00147,0.00215,0.00239,0.00331,0.00247,0.00415
stratified,C01,Recall,0.00162,0.00179,0.00200,0.00268,0.00315,0.00407,0.00307,0.00567
stratified,C01,F1,0.00167,0.00172,0.00187,0.00251,0.00305,0.00399,0.00289,0.00560
stratified,C025,Accuracy,0.00114,0.00194,0.00249,0.00168,0.00279,0.00302,0.00297,0.00408
stratified,C025,Precision,0.00088,0.00172,0.00194,0.00150,0.00262,0.00252,0.00222,0.00340
stratified,C025,Recall,0.00129,0.00195,0.00286,0.00174,0.00274,0.00320,0.00323,0.00404
stratified,C025,F1,0.00119,0.00199,0.00266,0.00172,0.00283,0.00303,0.00317,0.00419
stratified,C05,Accuracy,0.00185,0.00193,0.00139,0.00211,0.00284,0.00387,0.00381,0.00392
stratified,C05,Precision,0.00192,0.00190,0.00118,0.00188,0.00261,0.00339,0.00303,0.00334
stratified,C05,Recall,0.00198,0.00187,0.00152,0.00196,0.00304,0.00378,0.00408,0.00389
stratified,C05,F1,0.00195,0.00202,0.00154,0.00206,0.00297,0.00381,0.00381,0.00387
stratified,M1,Accuracy,0.00185,0.00173,0.00170,0.00245,0.00193,0.00270,0.00353,0.00339
stratified,M1,Precision,0.00134,0.00166,0.00129,0.00171,0.00173,0.00250,0.00310,0.00276
stratified,M1,Recall,0.00212,0.00179,0.00197,0.00284,0.00190,0.00288,0.00377,0.00358
stratified,M1,F1,0.00179,0.00176,0.00202,0.00254,0.00195,0.00286,0.00375,0.00350
stratified,M2,Accuracy,0.00221,0.00184,0.00163,0.00315,0.00261,0.00368,0.00301,0.00412
stratified,M2,Precision,0.00168,0.00153,0.00136,0.00266,0.00239,0.00287,0.00248,0.00356
stratified,M2,Recall,0.00252,0.00206,0.00178,0.00341,0.00270,0.00375,0.00310,0.00404
stratified,M2,F1,0.00245,0.00188,0.00168,0.00334,0.00266,0.00359,0.00294,0.00428
stratified,M4,Accuracy,0.00111,0.00177,0.00291,0.00249,0.00304,0.00204,0.00272,0.00414
stratified,M4,Precision,0.00089,0.00147,0.00269,0.00215,0.00243,0.00171,0.00236,0.00317
stratified,M4,Recall,0.00149,0.00168,0.00274,0.00250,0.00329,0.00226,0.00277,0.00420
stratified,M4,F1,0.00127,0.00171,0.00287,0.00249,0.00328,0.00212,0.00274,0.00417
stratified,M10,Accuracy,0.00142,0.00263,0.00207,0.00218,0.00238,0.00306,0.00273,0.00521
stratified,M10,Precision,0.00156,0.00223,0.00204,0.00193,0.00211,0.00273,0.00204,0.00424
stratified,M10,Recall,0.00133,0.00300,0.00185,0.00233,0.00260,0.00295,0.00294,0.00524
stratified,M10,F1,0.00152,0.00281,0.00210,0.00222,0.00243,0.00295,0.00291,0.00525
stratified,N2,Accuracy,0.00150,0.00149,0.00250,0.00203,0.00225,0.00321,0.00418,0.00357
stratified,N2,Precision,0.00139,0.00128,0.00214,0.00161,0.00204,0.00280,0.00347,0.00273
stratified,N2,Recall,0.00147,0.00175,0.00254,0.00209,0.00228,0.00331,0.00424,0.00396
stratified,N2,F1,0.00153,0.00158,0.00248,0.00205,0.00223,0.00331,0.00411,0.00370
stratified,N3,Accuracy,0.00122,0.00208,0.00317,0.00322,0.00252,0.00241,0.00366,0.00333
stratified,N3,Precision,0.00125,0.00179,0.00295,0.00300,0.00180,0.00180,0.00323,0.00246
stratified,N3,Recall,0.00120,0.00212,0.00321,0.00322,0.00278,0.00289,0.00393,0.00370
stratified,N3,F1,0.00124,0.00209,0.00325,0.00319,0.00278,0.00260,0.00390,0.00366
stratified,N6,Accuracy,0.00258,0.00374,0.00109,0.00265,0.00307,0.00221,0.00410,0.00320
stratified,N6,Precision,0.00206,0.00288,0.00092,0.00225,0.00288,0.00190,0.00318,0.00252
stratified,N6,Recall,0.00249,0.00400,0.00123,0.00273,0.00333,0.00235,0.00427,0.00357
stratified,N6,F1,0.00260,0.00367,0.00107,0.00271,0.00333,0.00228,0.00425,0.00350
stratified,N9,Accuracy,0.00203,0.00172,0.00153,0.00222,0.00282,0.00207,0.00266,0.00337
stratified,N9,Precision,0.00172,0.00139,0.00144,0.00214,0.00266,0.00191,0.00221,0.00276
stratified,N9,Recall,0.00224,0.00193,0.00148,0.00213,0.00275,0.00221,0.00287,0.00350
stratified,N9,F1,0.00203,0.00177,0.00153,0.00219,0.00286,0.00220,0.00287,0.00356
